sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
F,False,True,0,Assalariado,Superior completo,Casado,Governamental,48,15.219178082191783,2.0,3178.62
M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,4011.89
M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,29,3.2191780821917813,2.0,2585.38
F,False,False,0,Servidor público,Secundário,Separado,Casa,53,33.78630136986301,1.0,18533.88
M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,8.389041095890411,2.0,7711.83
F,False,False,1,Empresário,Secundário,Casado,Casa,41,1.96986301369863,3.0,3925.6
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,58,,1.0,1157.73
F,False,False,1,Assalariado,Superior completo,Casado,Casa,31,5.183561643835616,3.0,2201.15
F,True,True,0,Assalariado,Superior completo,Casado,Comunitário,60,0.9506849315068492,2.0,5814.39
F,False,False,0,Assalariado,Secundário,Solteiro,Casa,51,1.8027397260273967,1.0,1754.28
F,True,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,1813.28
F,False,True,0,Assalariado,Secundário,Separado,Casa,52,9.093150684931508,1.0,2522.68
F,False,False,0,Assalariado,Superior completo,Casado,Casa,46,15.087671232876714,2.0,6960.82
M,True,False,3,Assalariado,Secundário,Casado,Casa,27,9.52054794520548,5.0,5003.72
F,False,False,0,Empresário,Secundário,Separado,Casa,49,4.027397260273974,1.0,15675.45
F,False,False,1,Assalariado,Secundário,Separado,Casa,31,9.605479452054793,2.0,1401.16
F,True,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,804.71
F,False,True,0,Assalariado,Superior completo,Casado,Casa,60,39.824657534246576,2.0,7656.3
F,False,False,0,Servidor público,Secundário,Casado,Casa,54,9.531506849315068,2.0,3901.03
F,False,True,0,Pensionista,Primário,Casado,Casa,61,,2.0,2911.15
F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1974.06
M,False,True,0,Assalariado,Superior completo,Casado,Casa,57,6.638356164383563,2.0,9920.98
F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,33,0.6109589041095891,2.0,1547.03
F,False,True,0,Servidor público,Secundário,Separado,Casa,53,34.035616438356165,1.0,64245.29
M,True,False,0,Assalariado,Secundário,Solteiro,Casa,32,10.145205479452056,1.0,1710.52
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,66,,1.0,1150.23
F,True,False,1,Empresário,Superior completo,União,Com os pais,27,1.8301369863013703,3.0,1650.81
M,False,True,2,Empresário,Secundário,Casado,Casa,35,0.547945205479452,4.0,4853.84
M,False,True,0,Assalariado,Secundário,União,Casa,44,2.4657534246575343,2.0,1684.74
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,2697.03
M,False,False,2,Assalariado,Secundário,Casado,Com os pais,30,2.041095890410959,4.0,832.0
M,False,False,0,Assalariado,Secundário,Casado,Casa,40,5.717808219178082,2.0,1477.98
M,False,False,1,Empresário,Superior completo,Casado,Casa,50,0.3013698630136986,3.0,1665.65
F,True,True,0,Assalariado,Superior completo,Separado,Casa,47,23.2027397260274,1.0,8429.07
F,False,True,0,Empresário,Superior completo,Separado,Aluguel,46,3.690410958904109,1.0,1233.58
F,False,True,0,Assalariado,Secundário,União,Casa,43,18.797260273972608,2.0,2505.91
M,False,False,1,Empresário,Primário,Casado,Casa,29,6.802739726027397,3.0,2012.59
M,True,True,1,Assalariado,Secundário,Casado,Casa,36,3.8383561643835615,3.0,2584.0
F,False,True,1,Assalariado,Superior completo,Casado,Casa,31,9.884931506849314,3.0,987.07
F,False,True,0,Empresário,Superior completo,Casado,Casa,53,12.167123287671233,2.0,4051.44
F,True,True,1,Empresário,Superior completo,Casado,Casa,37,4.608219178082192,3.0,3906.16
F,False,True,0,Assalariado,Secundário,Casado,Casa,33,5.052054794520548,2.0,11303.3
F,False,True,2,Empresário,Secundário,Casado,Casa,27,6.342465753424658,4.0,1896.76
M,False,True,0,Assalariado,Secundário,Casado,Casa,57,6.638356164383563,2.0,9920.98
M,True,False,1,Empresário,Secundário,Casado,Casa,39,6.767123287671232,3.0,11364.36
F,False,True,0,Pensionista,Secundário,União,Casa,57,,2.0,2155.12
F,False,True,0,Assalariado,Secundário,Separado,Casa,59,3.515068493150685,1.0,4500.98
M,True,True,1,Empresário,Superior completo,União,Casa,32,2.03013698630137,3.0,8783.81
M,True,True,0,Pensionista,Superior completo,União,Casa,63,,2.0,2849.45
F,False,True,0,Empresário,Secundário,Casado,Casa,43,15.972602739726028,2.0,6117.49
F,True,True,2,Assalariado,Secundário,Casado,Casa,40,12.857534246575346,4.0,6522.3
F,True,True,2,Assalariado,Superior completo,Casado,Casa,34,13.389041095890413,4.0,11574.31
F,False,True,1,Assalariado,Superior completo,Viúvo,Casa,38,8.136986301369863,2.0,5886.25
M,True,True,0,Empresário,Superior completo,Casado,Casa,58,8.128767123287671,2.0,14840.74
F,False,False,1,Empresário,Secundário,Casado,Casa,37,3.2191780821917813,3.0,3524.75
F,False,True,0,Pensionista,Superior completo,Casado,Casa,61,,2.0,1096.38
F,True,True,0,Empresário,Secundário,Casado,Casa,28,2.010958904109589,2.0,1328.9
M,False,False,0,Assalariado,Secundário,Casado,Casa,44,12.441095890410958,2.0,17836.67
M,True,True,0,Assalariado,Secundário,Casado,Casa,38,9.26849315068493,2.0,13240.41
F,True,True,1,Servidor público,Superior completo,Viúvo,Casa,49,1.1643835616438356,2.0,3535.86
M,True,True,1,Assalariado,Superior completo,Casado,Casa,45,9.454794520547946,3.0,8819.71
F,False,False,0,Assalariado,Secundário,Separado,Casa,45,7.520547945205481,1.0,2581.5
M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,18217.43
M,True,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,2934.33
M,True,False,0,Assalariado,Superior completo,Casado,Casa,41,14.52054794520548,2.0,3627.71
M,False,False,0,Servidor público,Superior incompleto,Solteiro,Casa,24,4.413698630136986,1.0,1459.95
F,True,True,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,2238.23
M,True,True,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013696,3.0,7163.89
F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,46,7.361643835616437,2.0,1750.22
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,986.9
F,False,True,0,Empresário,Superior completo,Separado,Casa,50,24.13150684931507,1.0,17511.13
F,False,True,0,Empresário,Secundário,Casado,Casa,54,12.550684931506847,2.0,12781.25
F,False,True,0,Pensionista,Secundário,Separado,Casa,62,,1.0,3890.47
M,False,True,0,Empresário,Superior completo,Solteiro,Casa,28,1.4931506849315068,1.0,778.44
M,True,True,0,Assalariado,Superior completo,Casado,Aluguel,29,1.3178082191780822,2.0,4937.18
M,True,True,0,Assalariado,Secundário,Casado,Casa,42,15.391780821917806,2.0,9255.32
M,True,True,0,Empresário,Secundário,Casado,Casa,40,3.778082191780822,2.0,8699.19
F,False,True,0,Pensionista,Superior completo,Casado,Casa,63,,2.0,2665.16
F,True,True,0,Empresário,Superior completo,Solteiro,Casa,41,19.56164383561644,1.0,7966.19
M,False,True,1,Assalariado,Primário,Solteiro,Casa,44,7.624657534246575,2.0,2038.43
M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,10543.92
F,False,True,0,Servidor público,Secundário,Casado,Casa,35,0.2767123287671233,2.0,541.53
M,True,True,0,Assalariado,Secundário,Casado,Casa,52,9.35068493150685,2.0,6321.0
M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,11901.13
F,True,True,1,Empresário,Secundário,Casado,Casa,37,8.89315068493151,3.0,6356.56
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,54,23.02739726027397,1.0,7644.95
M,True,False,2,Assalariado,Secundário,Casado,Casa,40,2.5698630136986296,4.0,1969.35
M,True,False,0,Assalariado,Superior incompleto,União,Casa,31,4.536986301369863,2.0,1800.56
M,True,False,1,Assalariado,Superior completo,Casado,Casa,48,9.186301369863012,3.0,12047.76
F,False,False,0,Assalariado,Superior completo,Viúvo,Casa,45,5.515068493150685,1.0,1119.55
M,False,True,0,Pensionista,Secundário,União,Casa,60,,2.0,9690.2
M,True,False,0,Assalariado,Superior incompleto,Solteiro,Com os pais,24,1.8410958904109591,1.0,1674.51
M,False,True,1,Assalariado,Superior incompleto,Casado,Casa,37,15.449315068493153,3.0,3486.61
F,False,True,0,Assalariado,Secundário,Viúvo,Casa,52,5.635616438356164,1.0,3508.26
F,False,False,0,Servidor público,Superior completo,Casado,Casa,47,3.6931506849315054,2.0,1350.15
F,False,False,1,Pensionista,Secundário,Casado,Casa,50,,3.0,659.91
F,False,True,0,Empresário,Secundário,Casado,Casa,42,9.597260273972603,2.0,3735.12
F,True,True,3,Assalariado,Secundário,Casado,Casa,39,2.4219178082191783,5.0,7710.21
F,True,True,3,Empresário,Secundário,Casado,Casa,33,3.0054794520547947,5.0,2011.62
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,1368.23
M,False,False,0,Assalariado,Secundário,Casado,Casa,32,11.632876712328768,2.0,7659.24
F,False,False,0,Empresário,Superior completo,Casado,Casa,32,4.347945205479451,2.0,2816.82
F,True,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,1447.59
F,False,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,761.07
M,False,False,0,Servidor público,Superior incompleto,Casado,Casa,26,4.586301369863014,2.0,1705.71
F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,745.15
F,False,False,0,Pensionista,Superior completo,União,Casa,56,,2.0,3610.78
M,True,False,0,Empresário,Superior completo,Casado,Casa,40,1.4547945205479451,2.0,4254.33
M,False,True,2,Servidor público,Superior completo,Casado,Casa,38,18.86575342465753,4.0,65548.3
F,False,False,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,1858.26
M,True,True,0,Assalariado,Superior completo,Separado,Com os pais,54,20.931506849315067,1.0,10077.96
F,False,False,0,Assalariado,Secundário,Casado,Com os pais,33,2.38082191780822,2.0,7482.47
F,True,True,1,Assalariado,Secundário,Casado,Casa,48,1.0986301369863014,3.0,249.14
F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,1262.59
F,True,True,0,Pensionista,Secundário,Viúvo,Casa,61,,1.0,2962.4
F,False,False,0,Assalariado,Secundário,Casado,Casa,44,10.684931506849315,2.0,1293.83
M,True,True,0,Assalariado,Secundário,Casado,Governamental,46,0.96986301369863,2.0,1100.22
F,False,True,1,Servidor público,Superior completo,Casado,Casa,48,3.602739726027397,3.0,3219.72
F,True,True,1,Assalariado,Superior completo,Casado,Casa,31,6.780821917808219,3.0,2650.27
M,True,True,0,Assalariado,Secundário,União,Casa,29,1.3068493150684932,2.0,1705.55
M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,14288.37
F,True,True,0,Pensionista,Secundário,Viúvo,Casa,61,,1.0,5184.67
F,False,True,1,Servidor público,Secundário,Solteiro,Casa,34,3.6986301369863015,2.0,1285.51
F,False,True,1,Assalariado,Secundário,Casado,Casa,43,24.117808219178084,3.0,13086.17
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,53,,1.0,1116.2
F,False,False,0,Assalariado,Secundário,Casado,Casa,40,11.18082191780822,2.0,1987.13
M,True,False,0,Empresário,Secundário,Casado,Casa,47,9.772602739726029,2.0,12227.48
F,False,False,0,Servidor público,Superior completo,Casado,Casa,47,3.6931506849315054,2.0,1350.15
F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,4730.98
F,True,False,0,Empresário,Superior completo,União,Com os pais,44,2.8493150684931505,2.0,2354.45
F,False,False,0,Servidor público,Superior completo,Casado,Casa,37,7.920547945205478,2.0,4083.97
M,True,True,0,Empresário,Secundário,Solteiro,Casa,26,4.293150684931507,1.0,1386.75
F,True,True,0,Assalariado,Secundário,União,Casa,40,2.904109589041096,2.0,3227.57
F,False,False,1,Empresário,Secundário,Separado,Casa,29,8.673972602739726,2.0,1582.26
F,False,False,0,Empresário,Secundário,Solteiro,Casa,44,8.517808219178082,1.0,3078.38
F,True,True,0,Empresário,Superior completo,União,Casa,35,4.964383561643834,2.0,1174.7
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,4099.32
F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,5.679452054794519,1.0,3023.85
M,False,False,1,Assalariado,Superior completo,Casado,Casa,27,4.035616438356166,3.0,9137.89
M,False,True,1,Servidor público,Secundário,Casado,Casa,38,0.6356164383561644,3.0,6177.0
M,True,False,1,Servidor público,Superior completo,Casado,Casa,34,4.520547945205481,3.0,9279.12
M,True,False,0,Assalariado,Superior completo,Casado,Casa,40,7.27123287671233,2.0,1620.73
M,True,False,0,Servidor público,Secundário,Casado,Casa,28,8.29041095890411,2.0,5277.59
F,False,True,0,Assalariado,Superior completo,União,Casa,54,1.0684931506849316,2.0,1499.06
F,False,True,0,Servidor público,Secundário,Casado,Casa,50,0.3808219178082192,2.0,1909.14
F,True,True,0,Pensionista,Secundário,Casado,Casa,54,,2.0,1025.18
F,False,True,1,Assalariado,Secundário,Solteiro,Casa,51,7.854794520547945,2.0,3317.12
M,False,True,2,Assalariado,Secundário,Casado,Casa,54,16.610958904109587,4.0,6112.05
F,False,False,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,1343.25
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,60,,1.0,7890.91
M,True,True,0,Assalariado,Secundário,Solteiro,Casa,30,8.967123287671232,1.0,6971.89
F,False,True,0,Pensionista,Secundário,Solteiro,Casa,61,,1.0,612.72
M,True,False,0,Empresário,Secundário,Solteiro,Casa,44,1.2602739726027397,1.0,1228.66
M,False,True,0,Pensionista,Secundário,Casado,Casa,46,,2.0,11026.95
F,False,True,1,Empresário,Superior completo,Casado,Casa,31,1.0876712328767124,3.0,1375.26
F,False,True,0,Assalariado,Secundário,Casado,Casa,55,4.849315068493151,2.0,4521.26
F,True,False,0,Assalariado,Secundário,Solteiro,Casa,26,0.8301369863013699,1.0,2952.21
M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,14.95890410958904,3.0,9496.93
F,False,True,0,Assalariado,Secundário,Casado,Casa,51,2.0575342465753423,2.0,4104.5
F,True,True,1,Empresário,Superior completo,Casado,Casa,34,3.8465753424657536,3.0,1195.64
M,True,True,1,Assalariado,Secundário,União,Casa,39,8.884931506849314,3.0,10068.0
M,True,True,1,Assalariado,Secundário,Casado,Casa,36,4.693150684931507,3.0,1955.11
M,False,True,0,Assalariado,Primário,Casado,Governamental,28,2.221917808219178,2.0,4081.08
M,False,True,1,Assalariado,Superior completo,Casado,Casa,31,4.145205479452055,3.0,3836.46
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,60,,1.0,3925.22
M,False,True,0,Assalariado,Secundário,Casado,Casa,38,10.427397260273972,2.0,13863.35
F,False,True,1,Servidor público,Superior completo,Casado,Casa,33,10.556164383561644,3.0,999.32
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,54,,1.0,2684.0
F,False,True,2,Assalariado,Superior completo,Casado,Casa,37,8.928767123287669,4.0,3953.04
F,False,False,2,Empresário,Primário,União,Casa,26,6.698630136986301,4.0,1702.67
M,False,False,0,Assalariado,Superior completo,Casado,Casa,44,12.441095890410958,2.0,27374.81
M,False,True,0,Assalariado,Superior completo,Casado,Casa,53,9.597260273972603,2.0,5937.42
F,False,False,0,Assalariado,Secundário,Casado,Casa,50,5.887671232876714,2.0,3101.44
F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,27,0.2547945205479452,2.0,2799.58
F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,5036.67
M,False,False,0,Empresário,Superior completo,Casado,Com os pais,35,13.923287671232874,2.0,30909.73
F,True,False,1,Empresário,Superior completo,Solteiro,Casa,27,4.523287671232877,2.0,1331.58
F,True,False,2,Assalariado,Superior completo,Casado,Casa,33,8.265753424657534,4.0,2099.06
F,False,False,0,Servidor público,Secundário,Casado,Com os pais,47,25.65205479452055,2.0,12615.54
F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,2434.83
F,False,False,0,Assalariado,Superior completo,Casado,Casa,47,8.967123287671232,2.0,1583.4
F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,32,12.556164383561644,2.0,4649.18
F,True,False,0,Servidor público,Secundário,Casado,Casa,53,32.71232876712329,2.0,7735.01
F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.627397260273973,3.0,1265.26
M,True,False,2,Empresário,Superior completo,Casado,Casa,30,5.328767123287672,4.0,2322.56
F,False,True,1,Empresário,Secundário,União,Casa,40,0.9452054794520548,3.0,1006.37
M,True,True,1,Assalariado,Secundário,Casado,Com os pais,28,6.452054794520548,3.0,6527.81
F,False,True,0,Assalariado,Superior completo,Separado,Casa,49,24.301369863013697,1.0,2691.46
F,False,False,0,Assalariado,Secundário,Separado,Casa,48,5.419178082191781,1.0,1169.8
F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,4.950684931506848,1.0,1490.55
M,True,True,0,Assalariado,Superior completo,Casado,Casa,44,21.03835616438356,2.0,17751.38
M,True,False,0,Assalariado,Superior completo,Casado,Governamental,49,3.328767123287671,2.0,2730.57
F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,0.4301369863013699,2.0,2821.01
F,False,True,0,Assalariado,Secundário,União,Casa,35,1.2712328767123289,2.0,3962.47
F,True,True,0,Assalariado,Secundário,Separado,Casa,46,1.0273972602739727,1.0,4184.18
F,False,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,1764.28
M,True,False,0,Empresário,Secundário,Solteiro,Casa,46,0.3506849315068493,1.0,7772.71
M,True,True,1,Assalariado,Superior completo,Casado,Casa,31,4.358904109589041,3.0,2566.4
M,False,True,0,Empresário,Superior completo,Casado,Casa,60,7.63013698630137,2.0,32095.11
M,True,True,2,Assalariado,Secundário,Casado,Casa,31,7.958904109589041,4.0,4608.42
F,False,True,1,Pensionista,Secundário,Casado,Casa,46,,3.0,3276.54
F,False,True,0,Assalariado,Superior completo,Casado,Casa,40,16.221917808219178,2.0,3812.97
F,False,True,0,Pensionista,Primário,Casado,Casa,61,,2.0,4138.7
F,False,False,0,Servidor público,Secundário,União,Casa,47,17.052054794520547,2.0,2237.03
M,True,True,0,Pensionista,Superior completo,Casado,Casa,67,,2.0,17389.61
F,False,True,1,Empresário,Secundário,Casado,Casa,35,2.347945205479452,3.0,1401.76
M,True,True,2,Assalariado,Secundário,Casado,Casa,28,9.304109589041095,4.0,7790.4
M,True,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,2383.54
F,True,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,783.96
F,False,True,0,Pensionista,Secundário,Viúvo,Casa,61,,1.0,9944.19
F,False,True,1,Empresário,Superior completo,Solteiro,Casa,43,9.115068493150686,2.0,3458.96
M,False,False,1,Empresário,Primário,Casado,Casa,29,6.802739726027397,3.0,6088.93
M,True,True,1,Assalariado,Superior completo,Casado,Casa,44,6.495890410958903,3.0,1464.7
F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,66,,1.0,7343.63
M,True,False,1,Servidor público,Secundário,Casado,Casa,30,9.687671232876712,3.0,22308.48
M,False,False,0,Assalariado,Secundário,Casado,Casa,32,11.632876712328768,2.0,20447.31
F,False,False,2,Assalariado,Secundário,Casado,Casa,46,13.70958904109589,4.0,7426.6
